trajectory_id,embedding_type,path_length,mean_curvature,max_curvature,min_curvature,std_curvature,median_curvature,num_points,num_curvature_points
83,Isomap,2.049100399017334,60.252834366646894,313.80749219198634,1.1594310620492319,102.87097876767541,9.301810211332775,10,8
84,Isomap,1.9039217233657837,74.15163108047119,332.77459534923486,1.7035151400830082,107.95076111288479,13.334812642629654,10,8
85,Isomap,1.9257971048355103,8038.304861567585,63182.718045148,14.708070294091511,20843.351781580255,140.80403074653634,10,8
86,Isomap,0.6311596632003784,2045.297668703724,10884.117111159509,28.631988854638095,3624.967813949016,221.91250476319078,10,8
87,Isomap,0.8101564049720764,2389.827292582405,9718.331677826469,16.88833610778024,3806.4668646956375,288.7344146314099,10,8
88,Isomap,1.5182546377182007,188.9356052856553,1128.3123615861052,7.314379821691142,359.5448847125782,29.755770805011828,10,8
89,Isomap,3.0828773975372314,616.5652701915121,4632.717155675656,7.0450414883835535,1518.4270740439229,34.92440846663945,10,8
90,Isomap,10.596878051757812,263.440127975575,1321.6100651018862,1.7524625262718256,447.73485138061886,27.44802067560861,10,8
91,Isomap,3.6610519886016846,71.39706433766706,430.50336823937715,4.207807734362926,136.50379398601615,15.986544218447309,10,8
92,Isomap,1.502498745918274,164.84830907875863,944.9082325893386,2.683687459119676,300.6250722050891,44.393384692365764,10,8
93,Isomap,2.233076333999634,85.07694331284678,476.9201127406385,10.036002660634166,148.58782886564336,30.10162041087029,10,8
94,Isomap,2.6119186878204346,3909.6520844059246,23336.522731442878,115.70195756956291,7604.075311383199,350.4637455265499,10,8
95,Isomap,2.3904216289520264,133.38714453108264,398.1513943629287,3.503379954092746,135.73740587456047,89.61100348211359,10,8
96,Isomap,1.7509244680404663,1044.764306710031,7241.48895359621,6.018527739946672,2349.656548863004,60.77245126954607,10,8
97,Isomap,4.928856372833252,219.72698219102008,1202.2032075996688,4.418750874656023,381.4505678545711,63.342933195471716,10,8
98,Isomap,1.8723782300949097,539.2769202984075,4101.936159502812,10.235576903724429,1346.7955619637955,24.592201471819244,10,8
99,Isomap,1.9762030839920044,1940.4484698183578,12321.309160413124,26.36048189431915,4002.795189552995,146.30837925141685,10,8
100,Isomap,8.560453414916992,2716.7372451059955,15194.195008555052,5.585977509048521,5082.865134267133,111.80182504372297,10,8
101,Isomap,2.627415180206299,913.784387585383,6740.136062461576,7.52349972371977,2205.9411735162244,26.338228720584613,10,8
102,Isomap,1.4459059238433838,56.16121263977931,311.7165225090807,0.6837542598906314,100.2110254231527,10.668238172620361,10,8
103,Isomap,1.176832914352417,89.36822733625232,188.0364883715528,1.3412970344425463,62.81735947948885,90.91350796329877,10,8
104,Isomap,2.0335991382598877,46.093704056024634,274.0403924599365,1.605348833803523,86.64333818693443,14.647923933310832,10,8
105,Isomap,1.3599669933319092,500.7268368296827,3028.607680681166,22.233871472339317,970.5803172827749,86.99835461993045,10,8
106,Isomap,1.7600394487380981,201.4623538307644,1347.0380307778005,9.28572845913958,434.92148331100327,18.220918919753487,10,8
107,Isomap,4.679862976074219,176.35758205275735,1153.6278659255725,3.762446824191683,370.74502117872066,30.61135806340839,10,8
108,Isomap,0.5736441016197205,221.94172407061828,575.869466805843,4.35211687790813,225.88975725274574,163.11132025293392,10,8
109,Isomap,1.360533356666565,73.73034199967736,509.910116249452,1.307911760060697,165.09826563807772,11.221108798733415,10,8
110,Isomap,2.1004292964935303,873.5175219063955,5458.143725256346,55.171361975252466,1746.0235295272173,116.85914139576319,10,8
111,Isomap,1.662442684173584,272.89338472454915,1699.3424537233882,2.0472949390851807,542.718919041052,57.869193283208766,10,8
112,Isomap,2.814159870147705,42.07639975219547,263.2772609518686,0.516655349222451,83.90670898648527,12.91273635577527,10,8
113,Isomap,4.709108352661133,123.41336741982852,761.7759809160829,3.2551221574130613,242.84326314009803,26.53853568125543,10,8
114,Isomap,2.3946237564086914,199.2853532814614,1434.2557373428126,1.3239643629090996,468.00429282391207,9.33420293369122,10,8
115,Isomap,4.426526069641113,206.9858029804908,1545.9271235351976,1.9576646722209328,506.3352950680791,10.274347462549215,10,8
116,Isomap,0.6983827352523804,2065.800503226523,15499.611764675865,16.824375237968606,5078.6863393091435,136.65347561581223,10,8
117,Isomap,0.9505465030670166,223.58766980906924,915.6023379276887,10.406204310862858,273.418951664312,133.0005524573661,10,8
118,Isomap,6.91282844543457,318.72008456522616,1095.63315026741,11.475422809067023,312.9469793462008,247.64805053882012,10,8
119,Isomap,0.9584203958511353,146.88773700461456,327.29311454462476,13.554732363718307,91.85728056123017,130.53218531069402,10,8
120,Isomap,1.7507970333099365,259.6147437770523,1138.813487822194,29.73557778801594,346.7386421042153,129.72253632480513,10,8
121,Isomap,9.494342803955078,1277.914021988162,9809.061749295282,10.239850568212514,3225.089332168119,37.57323400546732,10,8
122,Isomap,1.1179771423339844,351.72722560712305,2351.118234847836,3.0043092941222906,760.937873581973,30.607748644879187,10,8
123,Isomap,1.3438329696655273,698.7218130102837,2834.4661104075212,10.586750642856071,974.8531333700265,183.87633335079028,10,8
124,Isomap,1.9835786819458008,363.9434387563319,2168.2759405463535,6.668264054433542,710.3241600654034,25.349702874484784,10,8
125,Isomap,2.125135898590088,43.86533464606727,283.8777142549252,0.6239094507746886,91.06176630531272,8.04301821694304,10,8
126,Isomap,1.5395855903625488,631.2147733460893,4428.696433087385,14.033691124583811,1436.4608644892505,99.46531539817651,10,8
127,Isomap,1.7265403270721436,1117.744834703428,6750.831364744239,16.537479187863717,2159.8272311037836,143.61144676734693,10,8
128,Isomap,4.743627548217773,1393.5518803320522,9983.71262419108,2.90588935655646,3254.3720261121307,42.68237262182551,10,8
129,Isomap,1.8808951377868652,234.02725024797877,925.5330030727333,66.40086992523396,280.90078088965396,93.36578002651274,10,8
130,Isomap,3.902766466140747,139.09222625623107,527.9682738738022,8.057341659240864,162.93423270505946,86.75833551308361,10,8
131,Isomap,2.1296894550323486,6258.766091780837,48139.14490245035,23.67652375662084,15833.608646018383,151.13277457351782,10,8
132,Isomap,4.059873580932617,62.43824649292495,412.15423449237414,3.60855976600276,133.28878597506727,4.70975511520807,10,8
133,Isomap,3.448692560195923,236.69199789944363,1815.3488580524088,7.096911165659448,596.6904075156574,10.05836350612933,10,8
134,Isomap,1.3445916175842285,396.0833827993394,2748.441027052811,4.046809859842771,890.0412773424608,64.94033773031404,10,8
135,Isomap,0.6233491897583008,343.3381672996362,894.3738091918647,51.38669811268898,324.925543029731,236.1428359454623,10,8
136,Isomap,0.47068703174591064,128.25854943790318,359.12308102711756,2.9149277631059443,129.85724443832706,52.17468319380515,10,8
137,Isomap,1.5624115467071533,383.21817428545376,2716.8393400154273,5.0550731643750755,882.99240467589,48.54799904612907,10,8
138,Isomap,5.509195804595947,322.4347282644833,2410.8195126589276,2.5285584642909993,789.8579360205904,15.646558086488778,10,8
139,Isomap,0.6269617080688477,36.8736067132651,163.13273687690582,4.369890221072741,49.5747474461629,17.519223466628304,10,8
140,Isomap,3.4530465602874756,94.16326014242895,695.7313534444329,0.3908380368497599,227.50852692403,7.595684276244474,10,8
141,Isomap,1.7280603647232056,178.11594628580514,899.2775745362038,0.5200326506071477,315.3926030910555,8.422103242288106,10,8
142,Isomap,3.0821938514709473,741.8174771569086,5432.8450110773365,3.0766329342517245,1774.3176209410478,67.07602531659563,10,8
143,Isomap,3.0711281299591064,163.53969298449047,899.1824473991578,4.104469515768607,289.92947862621486,17.440439441553202,10,8
144,Isomap,2.698146343231201,4023.7982744484543,31778.618014887743,15.6198657645876,10490.378746748416,55.07383141659731,10,8
145,Isomap,1.653037190437317,184.37490335487223,1232.9973021408657,11.42016091744119,396.73768139291207,37.925272079038734,10,8
146,Isomap,2.186997175216675,236.69944114762433,1438.8236415227943,1.9647396442938392,470.54132034900823,16.184103015902636,10,8
147,Isomap,2.516115188598633,31.45757243523985,205.8983058882817,0.517865472173795,66.32840036368948,4.412285377844743,10,8
148,Isomap,0.5869296193122864,1325.081207686645,6927.520623874901,4.712568519323014,2335.9766891399763,98.19246860021039,10,8
149,Isomap,2.214048385620117,368.3584506501843,1967.1556251966485,3.7243749186593296,648.7143083330337,33.37232902210558,10,8
